gene_set_library,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
KEGG_2021_Human,prerank,Phospholipase D signaling pathway,0.8217182876494544,1.4497909256726726,0.0709812108559499,0.24506324999322807,0.768,4/15,4.70%,PDGFRA;EGF;RRAS2;PDGFC
KEGG_2021_Human,prerank,Influenza A,0.7485485167126325,1.4468076939066874,0.07317073170731707,0.23795200243990774,0.778,6/24,9.07%,IL6;CXCL10;OAS2;NFKBIA;TPSD1;HLA-DRB5
KEGG_2021_Human,prerank,C-type lectin receptor signaling pathway,0.8851576362280815,1.4451113015389885,0.045548654244306416,0.22880579768553694,0.782,2/10,2.06%,IL6;RRAS2
KEGG_2021_Human,prerank,Calcium signaling pathway,0.755572315642488,1.4365221462731135,0.04921259842519685,0.23523361943331061,0.799,3/23,4.70%,PDGFRA;EGF;PDGFC
KEGG_2021_Human,prerank,Leukocyte transendothelial migration,-0.8035746205972408,-1.436089828548316,0.04024144869215292,1.0,0.739,3/15,5.69%,PECAM1;CLDN5;ITGAL
KEGG_2021_Human,prerank,Hematopoietic cell lineage,0.8794552572842846,1.4348503201596332,0.04025423728813559,0.228514266912978,0.804,4/10,9.07%,IL6;IL3RA;CD55;HLA-DRB5
KEGG_2021_Human,prerank,Measles,0.77268042479247,1.4110626262315848,0.08016032064128256,0.2567002153981053,0.862,4/17,8.08%,IL6;OAS2;NFKBIA;IL2RG
KEGG_2021_Human,prerank,Insulin resistance,0.8476205993266355,1.4034263641168228,0.08577405857740586,0.26250662396828117,0.877,2/10,0.43%,IL6;PCK1
KEGG_2021_Human,prerank,Rap1 signaling pathway,0.7516699891927305,1.3859953849786033,0.08617234468937876,0.28691276889938755,0.915,4/19,4.70%,PDGFRA;EGF;ANGPT2;PDGFC
KEGG_2021_Human,prerank,AGE-RAGE signaling pathway in diabetic complications,0.843595584243783,1.3845526359686675,0.06720977596741344,0.2792162361175533,0.915,1/10,0.18%,IL6
KEGG_2021_Human,prerank,Focal adhesion,0.7520972646153201,1.3819738967087842,0.08731808731808732,0.27404711527202524,0.918,3/21,4.70%,PDGFRA;EGF;PDGFC
KEGG_2021_Human,prerank,Rheumatoid arthritis,0.7757877711315165,1.3708633035623388,0.10625,0.2853830990377745,0.936,1/14,0.18%,IL6
KEGG_2021_Human,prerank,Glucagon signaling pathway,0.8174504245675656,1.3615147316508878,0.10677618069815195,0.2929573079684591,0.947,1/10,0.43%,PCK1
KEGG_2021_Human,prerank,Ribosome,0.7105528111624353,1.3540528103152292,0.10978043912175649,0.2962661663871964,0.951,1/23,0.11%,RPS19
KEGG_2021_Human,prerank,Prion disease,0.7469691028720769,1.3487364829913349,0.12738853503184713,0.29640173176264273,0.955,1/16,0.18%,IL6
KEGG_2021_Human,prerank,Parkinson disease,-0.748429886258879,-1.3417161515979181,0.10074626865671642,1.0,0.949,5/15,14.34%,NDUFB3;SDHD;XBP1;MFN2;COX7C
KEGG_2021_Human,prerank,MicroRNAs in cancer,0.8067202766600328,1.3395305266783932,0.12017167381974249,0.30319319459823835,0.959,2/11,5.34%,PDGFRA;TPM1
KEGG_2021_Human,prerank,Herpes simplex virus 1 infection,0.6636803166173704,1.3349562499591432,0.13131313131313133,0.3032566489167864,0.961,10/31,17.26%,IL6;ZNF556;OAS2;NFKBIA;HLA-DRB5;ZNF718;ZNF624;BIRC3;ZNF783;BID
KEGG_2021_Human,prerank,Human T-cell leukemia virus 1 infection,0.7077288411030163,1.3341230752838351,0.1192468619246862,0.2958578753740874,0.962,5/21,10.11%,IL6;NFKBIA;IL2RG;HLA-DRB5;SMAD4
KEGG_2021_Human,prerank,Lipid and atherosclerosis,0.6854652913374498,1.325227448720761,0.138671875,0.30328508585213565,0.967,1/25,0.18%,IL6
KEGG_2021_Human,prerank,AMPK signaling pathway,0.7598551087997815,1.32467661749608,0.15065502183406113,0.2956440743368175,0.967,1/13,0.43%,PCK1
KEGG_2021_Human,prerank,TNF signaling pathway,0.7304625440954987,1.3028776383337577,0.14437367303609341,0.3232536651286821,0.978,4/17,9.79%,IL6;CXCL10;NFKBIA;LIF
KEGG_2021_Human,prerank,Axon guidance,-0.7173262374924758,-1.2871776251206013,0.14575645756457564,1.0,0.985,5/15,26.01%,EPHB4;NTN1;TRPC6;DPYSL5;MYL12B
KEGG_2021_Human,prerank,Cytokine-cytokine receptor interaction,0.62143604803959,1.2819643601280433,0.13524590163934427,0.35257106744497374,0.986,7/36,9.79%,IL6;GDF10;IL3RA;CXCL10;BMP5;IL2RG;LIF
KEGG_2021_Human,prerank,Chemical carcinogenesis,0.6727680476106548,1.265745429391867,0.169921875,0.37251196126646463,0.991,4/21,9.89%,BCL6;EGF;AKR1C2;DLL4
KEGG_2021_Human,prerank,Cell adhesion molecules,-0.6826278293284932,-1.2559846257687404,0.16184971098265896,1.0,0.994,3/18,5.69%,PECAM1;CLDN5;ITGAL
KEGG_2021_Human,prerank,Natural killer cell mediated cytotoxicity,-0.6901198321615893,-1.2473871843701634,0.19653179190751446,0.9515414138912962,0.994,4/16,12.81%,SH2D1A;ITGAL;LCP2;TNFRSF10B
KEGG_2021_Human,prerank,Choline metabolism in cancer,0.7344609032234403,1.23572811594003,0.23742454728370221,0.4178746488099639,0.994,3/11,4.70%,PDGFRA;EGF;PDGFC
KEGG_2021_Human,prerank,Toll-like receptor signaling pathway,0.734400557609846,1.205386605036306,0.2472885032537961,0.4637894272479965,0.996,3/10,8.04%,IL6;CXCL10;NFKBIA
KEGG_2021_Human,prerank,Platelet activation,-0.6796027564569118,-1.1993172823781293,0.24229979466119098,1.0,0.998,3/13,17.69%,LCP2;VAMP8;P2RY12
KEGG_2021_Human,prerank,Tuberculosis,0.6829041684364271,1.1987460653339808,0.22247706422018348,0.46481439368248306,0.996,3/15,9.07%,IL6;CEBPG;HLA-DRB5
KEGG_2021_Human,prerank,Toxoplasmosis,0.6836493440554662,1.1980543503911254,0.26215644820295986,0.4552572387106612,0.996,7/14,20.82%,NFKBIA;HLA-DRB5;CIITA;BIRC3;LAMC2;ALOX5;IFNGR2
KEGG_2021_Human,prerank,Wnt signaling pathway,-0.6504854646864162,-1.197112037814708,0.23121387283236994,0.8800398208063713,0.998,3/17,6.58%,TBL1Y;CCN4;SFRP4
KEGG_2021_Human,prerank,Complement and coagulation cascades,-0.66234962799256,-1.1882821370198398,0.2523719165085389,0.8043518633155875,0.999,7/15,17.30%,CFHR4;PROS1;F13B;C4B;F11;SERPINA5;CFHR3
KEGG_2021_Human,prerank,Non-alcoholic fatty liver disease,0.6771976846537174,1.1785458597580303,0.24835164835164836,0.47977142808732,0.997,1/12,0.18%,IL6
KEGG_2021_Human,prerank,Thermogenesis,-0.6779488153557055,-1.1731107315599951,0.2820037105751391,0.7630603064551312,0.999,6/12,14.34%,NDUFB3;ACSL5;PRKAB2;SDHD;RPS6KA1;COX7C
KEGG_2021_Human,prerank,NOD-like receptor signaling pathway,0.6384534042939912,1.1591181078991462,0.2727272727272727,0.5077598016911942,0.997,3/16,8.04%,IL6;OAS2;NFKBIA
KEGG_2021_Human,prerank,Apoptosis,0.6461597601912497,1.1450278681721358,0.2795918367346939,0.5219338215582233,0.998,6/14,17.26%,PMAIP1;IL3RA;NFKBIA;BIRC3;TUBA4A;BID
KEGG_2021_Human,prerank,Pathways of neurodegeneration,0.588198984056182,1.1426435769692356,0.27233115468409586,0.5145870265530585,0.998,1/27,0.18%,IL6
KEGG_2021_Human,prerank,Alzheimer disease,0.5962831896228329,1.1417876259701907,0.267223382045929,0.5057642431364952,0.998,1/22,0.18%,IL6
KEGG_2021_Human,prerank,Phagosome,0.6379391586568288,1.1367143792150078,0.3,0.5041608051695544,0.998,3/16,17.19%,COLEC12;HLA-DRB5;TUBA4A
KEGG_2021_Human,prerank,Th1 and Th2 cell differentiation,0.6574967472370483,1.1359600812488648,0.32432432432432434,0.4956712941938942,0.998,5/12,9.89%,RUNX3;NFKBIA;IL2RG;HLA-DRB5;DLL4
KEGG_2021_Human,prerank,Hepatitis C,0.6340286151949097,1.132007331538917,0.3185483870967742,0.4928023454786193,0.998,4/15,8.04%,EGF;CXCL10;OAS2;NFKBIA
KEGG_2021_Human,prerank,Lysosome,0.710387509787794,1.1284571260143539,0.35403726708074534,0.4902506192380828,0.998,4/10,12.92%,DNASE2B;MAN2B1;ASAH1;HYAL2
KEGG_2021_Human,prerank,Small cell lung cancer,0.6770187429320528,1.1221859717840983,0.3494736842105263,0.4913092406563747,0.998,2/10,8.04%,CKS2;NFKBIA
KEGG_2021_Human,prerank,Diabetic cardiomyopathy,0.6268131794214258,1.1159758284716577,0.3156779661016949,0.4923868986658487,0.998,1/14,0.85%,REN
KEGG_2021_Human,prerank,Yersinia infection,0.638763463816489,1.1118155362222972,0.3543788187372709,0.49082685913617463,0.998,1/13,0.18%,IL6
KEGG_2021_Human,prerank,cAMP signaling pathway,0.6167016048966599,1.1093481467514095,0.32919254658385094,0.48607403260634385,0.998,3/16,8.04%,RRAS2;ATP1A4;NFKBIA
KEGG_2021_Human,prerank,Regulation of actin cytoskeleton,0.6270296113079482,1.1085963113759598,0.35306122448979593,0.479002792879308,0.998,5/15,7.19%,PDGFRA;EGF;RRAS2;PDGFC;GNG12
KEGG_2021_Human,prerank,Cushing syndrome,-0.6001706003063718,-1.08654682034536,0.37358490566037733,0.9572436725092414,1.0,2/15,13.52%,KMT2D;CDK6
KEGG_2021_Human,prerank,Fluid shear stress and atherosclerosis,-0.5585733191921367,-1.0711657043659746,0.40165631469979296,0.9151623416820891,1.0,5/22,20.43%,PECAM1;NPPC;VCAM1;VEGFA;KDR
KEGG_2021_Human,prerank,Gastric cancer,0.6351572497325038,1.056570831503534,0.41830065359477125,0.5547368682918288,0.998,2/11,10.11%,EGF;SMAD4
KEGG_2021_Human,prerank,Salmonella infection,0.5584116358811811,1.0534592099831697,0.38095238095238093,0.5507650127396224,0.998,1/21,0.18%,IL6
KEGG_2021_Human,prerank,Leishmaniasis,0.6142319055612819,1.0428390305956738,0.4403470715835141,0.5596841494430992,0.999,2/11,9.07%,NFKBIA;HLA-DRB5
KEGG_2021_Human,prerank,RNA transport,0.5955829642852846,1.0403422160655416,0.43186582809224316,0.5546633413085359,0.999,1/14,0.39%,SNORD3C
KEGG_2021_Human,prerank,Endocytosis,0.5532076317135937,1.0373797382796839,0.39314516129032256,0.5507059968660015,0.999,1/22,0.28%,PDGFRA
KEGG_2021_Human,prerank,Amyotrophic lateral sclerosis,-0.5399845676543936,-1.0299141636245401,0.4202626641651032,0.952522447632018,1.0,6/22,14.41%,NDUFB3;SDHD;XBP1;CHMP2B;COX7C;DCTN6
KEGG_2021_Human,prerank,Malaria,0.5898381528594934,0.9995051213404786,0.4943820224719101,0.6031861763977049,1.0,1/12,0.18%,IL6
KEGG_2021_Human,prerank,Breast cancer,0.5545920709374496,0.989208146667876,0.4663951120162933,0.6101901339163306,1.0,2/15,9.89%,EGF;DLL4
KEGG_2021_Human,prerank,Tight junction,-0.541790682734271,-0.9774774820797115,0.4990138067061144,1.0,1.0,5/16,17.83%,WAS;CLDN5;PRKAB2;ACTR3;CLDN20
KEGG_2021_Human,prerank,Pathogenic Escherichia coli infection,0.5316175144470701,0.9713658302569331,0.5182926829268293,0.6297827014931149,1.0,1/21,0.18%,IL6
KEGG_2021_Human,prerank,Oxytocin signaling pathway,0.5648751067662909,0.9628100334996701,0.5377969762419006,0.6334650303124966,1.0,2/13,9.04%,MYL6;RGS2
KEGG_2021_Human,prerank,Huntington disease,-0.5214273715326385,-0.9619201195685217,0.5393258426966292,0.9850848845171348,1.0,5/18,14.41%,NDUFB3;SDHD;TGM2;COX7C;DCTN6
KEGG_2021_Human,prerank,Relaxin signaling pathway,0.5305176099935953,0.9402658842488224,0.5447154471544715,0.6602823722272119,1.0,4/14,14.80%,GNG12;NFKBIA;RXFP4;EDN1
KEGG_2021_Human,prerank,Human papillomavirus infection,0.47269195475918013,0.9323690132086178,0.5604838709677419,0.6641038242625509,1.0,1/28,1.21%,EGF
KEGG_2021_Human,prerank,Neutrophil extracellular trap formation,-0.45808836245919604,-0.9213573651956793,0.5598377281947262,1.0,1.0,3/26,8.83%,ITGAL;H4C4;H3C13
KEGG_2021_Human,prerank,Systemic lupus erythematosus,-0.47034127956747845,-0.9169051292699895,0.5883458646616542,0.96064663329737,1.0,3/23,8.97%,H4C4;H3C13;C4B
KEGG_2021_Human,prerank,Neuroactive ligand-receptor interaction,0.45706164137741234,0.9141115322824026,0.5538160469667319,0.6842250161344344,1.0,5/28,18.04%,FPR2;UCN3;RXFP4;EDN1;ADRA2B
KEGG_2021_Human,prerank,Apelin signaling pathway,0.5091918136040975,0.8798312873492324,0.6423982869379015,0.7276450299363901,1.0,4/14,10.11%,RRAS2;GNG12;KLF2;SMAD4
KEGG_2021_Human,prerank,Hepatocellular carcinoma,-0.47559597258008324,-0.8517418576156195,0.6856617647058824,1.0,1.0,2/15,13.52%,HGF;CDK6
KEGG_2021_Human,prerank,cGMP-PKG signaling pathway,0.49667559225035574,0.8431669536559858,0.6753812636165577,0.7733747715233963,1.0,2/12,9.04%,ATP1A4;RGS2
KEGG_2021_Human,prerank,Alcoholism,-0.43316995853903917,-0.8297153639157777,0.7279693486590039,1.0,1.0,3/22,11.85%,H4C4;H3C13;GNG7
KEGG_2021_Human,prerank,mTOR signaling pathway,0.48515316596141067,0.8280509196772688,0.6858974358974359,0.7866858955628617,1.0,1/12,5.55%,LAMTOR2
KEGG_2021_Human,prerank,Antigen processing and presentation,0.5053246491704351,0.8197401572930659,0.7235772357723578,0.7895458505340133,1.0,2/10,14.41%,HLA-DRB5;CIITA
KEGG_2021_Human,prerank,Human immunodeficiency virus 1 infection,0.44244250153335385,0.7992640771936887,0.7423312883435583,0.8121799686116035,1.0,2/17,8.04%,GNG12;NFKBIA
KEGG_2021_Human,prerank,PPAR signaling pathway,0.4503309573748497,0.7789734422598263,0.764172335600907,0.8325738719188891,1.0,1/13,0.43%,PCK1
KEGG_2021_Human,prerank,Olfactory transduction,0.3775858510167003,0.7726319878133001,0.7768762677484787,0.8315211027511594,1.0,4/34,11.21%,OR7A5;OR2A4;RGS2;OR5H14
KEGG_2021_Human,prerank,Protein digestion and absorption,-0.44390898877632656,-0.7697765072404122,0.79491833030853,1.0,1.0,2/11,5.23%,CPB1;COL11A2
KEGG_2021_Human,prerank,Proteoglycans in cancer,0.3963914219663369,0.719461474413838,0.8559322033898306,0.8982834134661206,1.0,1/15,2.06%,RRAS2
KEGG_2021_Human,prerank,Viral carcinogenesis,0.382740199613826,0.7168033809941977,0.8370672097759674,0.8907579084064619,1.0,2/21,8.04%,PMAIP1;NFKBIA
KEGG_2021_Human,prerank,TGF-beta signaling pathway,-0.4273542672936036,-0.7038200842182905,0.872,1.0,1.0,3/10,15.48%,SMAD6;BMP6;INHBA
KEGG_2021_Human,prerank,Viral myocarditis,0.4172681593273774,0.6859827277977096,0.8626262626262626,0.9188206477192582,1.0,2/11,9.07%,CD55;HLA-DRB5
KEGG_2021_Human,prerank,Chemokine signaling pathway,0.3485593659924474,0.6657553257640692,0.9256198347107438,0.931658344199724,1.0,3/20,8.04%,CXCL10;GNG12;NFKBIA
KEGG_2021_Human,prerank,Hippo signaling pathway,-0.35527509244914723,-0.6422327070456487,0.9408284023668639,1.0,1.0,1/15,2.35%,AREG
KEGG_2021_Human,prerank,Osteoclast differentiation,-0.3578301440061847,-0.6336369398862102,0.953757225433526,1.0,1.0,4/14,24.70%,LCP2;TNFRSF11A;LILRB3;FOSL1
KEGG_2021_Human,prerank,Staphylococcus aureus infection,0.3469023248863793,0.6187539046383129,0.9381663113006397,0.9626668080027858,1.0,3/15,10.25%,FPR2;HLA-DRB5;KRT16
KEGG_2021_Human,prerank,Necroptosis,-0.35207852457404665,-0.5966391606621044,0.9530332681017613,1.0,1.0,2/12,12.81%,CHMP2B;TNFRSF10B
KEGG_2021_Human,prerank,NF-kappa B signaling pathway,-0.341982694088913,-0.5735734497009125,0.958498023715415,1.0,1.0,4/11,18.40%,BCL2A1;EDARADD;VCAM1;TNFRSF11A
KEGG_2021_Human,prerank,Vascular smooth muscle contraction,-0.324452059938443,-0.5660073216723377,0.974910394265233,1.0,1.0,6/13,25.94%,NPPC;EDN3;PLA2G5;RAMP2;AVPR1A;KCNMB2
KEGG_2021_Human,prerank,Estrogen signaling pathway,0.2949549449013733,0.524284945866628,0.9940119760479041,0.9932521301538285,1.0,1/15,10.25%,KRT16
KEGG_2021_Human,prerank,Shigellosis,-0.2510102485497486,-0.4752864455796173,1.0,0.9988326641787085,1.0,2/19,13.70%,H3C13;ACTR3
Reactome_2022,prerank,Sensory Perception R-HSA-9709957,0.8499401134742576,1.8409714975033482,0.001,0.09650836802310764,0.041,3/51,2.81%,RPE65;GNAT3;OR7A5
Reactome_2022,prerank,Visual Phototransduction R-HSA-2187338,0.9409993430166204,1.6608713314592034,0.0021551724137931034,0.865177130235324,0.325,1/14,0.04%,RPE65
Reactome_2022,prerank,MAPK Family Signaling Cascades R-HSA-5683057,0.8246167595830048,1.574156872322127,0.03962264150943396,1.0,0.546,6/24,5.55%,IL6;PDGFRA;HSPB1;EGF;IL3RA;LAMTOR2
Reactome_2022,prerank,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,0.8324329576416827,1.5107016709864955,0.03838383838383838,1.0,0.727,2/16,0.75%,IL6;BCL6
Reactome_2022,prerank,Metabolism Of RNA R-HSA-8953854,0.7532254443206954,1.5077441803704037,0.05327868852459016,1.0,0.734,7/34,8.43%,RPS19;HSPB1;SNRPG;COLEC12;RPS24;RPL41;RPL21
Reactome_2022,prerank,RAC1 GTPase Cycle R-HSA-9013149,-0.8468596908149173,-1.5073006166040668,0.008350730688935281,0.8435772097123168,0.515,6/15,6.33%,CYFIP1;WAS;ARHGAP23;ARHGAP30;DOCK7;JAG1
Reactome_2022,prerank,MAPK1/MAPK3 Signaling R-HSA-5684996,0.807895720087987,1.490376157168351,0.05970149253731343,1.0,0.794,6/20,8.08%,IL6;PDGFRA;EGF;IL3RA;LAMTOR2;IL2RG
Reactome_2022,prerank,Signaling By Interleukins R-HSA-449147,0.7077279647588253,1.4742773325065686,0.05776892430278884,0.9930458633202665,0.824,7/38,9.79%,IL6;BCL6;IL3RA;CXCL10;NFKBIA;IL2RG;LIF
Reactome_2022,prerank,Intracellular Signaling By Second Messengers R-HSA-9006925,0.7928259473636043,1.4737404070037305,0.06262626262626263,0.7746344594530815,0.825,3/19,5.55%,PDGFRA;EGF;LAMTOR2
Reactome_2022,prerank,PIP3 Activates AKT Signaling R-HSA-1257604,0.7928259473636043,1.4737404070037305,0.06262626262626263,0.7746344594530815,0.825,3/19,5.55%,PDGFRA;EGF;LAMTOR2
Reactome_2022,prerank,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,0.8384472346852638,1.4596322647752769,0.034261241970021415,0.7643190892872314,0.862,3/14,7.19%,IL6;GNAT3;GNG12
Reactome_2022,prerank,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,0.7547525859159053,1.4301439506321962,0.06639839034205232,0.8350877734957252,0.916,4/22,10.68%,IL6;GNAT3;GNG12;TARP
Reactome_2022,prerank,Cellular Response To Starvation R-HSA-9711097,0.7554375215663856,1.423736277278036,0.08793456032719836,0.7975533089796959,0.922,6/22,8.43%,RPS19;LAMTOR2;CEBPG;RPS24;RPL41;RPL21
Reactome_2022,prerank,SARS-CoV-2-host Interactions R-HSA-9705683,0.7646624054887303,1.3926257110005695,0.08993576017130621,0.8860367395750965,0.954,1/18,0.11%,RPS19
Reactome_2022,prerank,Metabolism Of Amino Acids And Derivatives R-HSA-71291,0.6684077381154131,1.3869397211470098,0.09315589353612168,0.8467298566695389,0.96,7/41,8.51%,RPS19;SERINC4;GATM;RPS24;RPL41;RPL21;SRMS
Reactome_2022,prerank,SARS-CoV-2 Infection R-HSA-9694516,0.6831976354670294,1.3869142211225238,0.0975103734439834,0.7902811995582364,0.96,1/30,0.11%,RPS19
Reactome_2022,prerank,Influenza Infection R-HSA-168255,0.7405533395203115,1.377827542170782,0.1022964509394572,0.7794579899753632,0.965,1/21,0.11%,RPS19
Reactome_2022,prerank,SARS-CoV Infections R-HSA-9679506,0.6521180704436358,1.3710338534809319,0.096,0.7611927618723984,0.966,3/40,5.27%,RPS19;ATP1A4;SNRPG
Reactome_2022,prerank,Post-translational Protein Phosphorylation R-HSA-8957275,0.7958627215126448,1.3705263036851743,0.10681818181818181,0.682641102799476,0.967,2/12,2.31%,IL6;MATN3
Reactome_2022,prerank,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,0.7958627215126448,1.3705263036851743,0.10681818181818181,0.682641102799476,0.967,2/12,2.31%,IL6;MATN3
Reactome_2022,prerank,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,0.7482983335506413,1.3703957414062176,0.09603340292275574,0.6489847931356725,0.968,5/19,8.43%,RPS19;CEBPG;RPS24;RPL41;RPL21
Reactome_2022,prerank,Selenoamino Acid Metabolism R-HSA-2408522,0.7427828560703628,1.3699479037016005,0.10351966873706005,0.6191811190536872,0.968,1/20,0.11%,RPS19
Reactome_2022,prerank,CDC42 GTPase Cycle R-HSA-9013148,-0.8082618639283933,-1.3646174339815047,0.07894736842105263,1.0,0.959,3/11,4.98%,WAS;ARHGAP30;DOCK7
Reactome_2022,prerank,Nonsense Mediated Decay (NMD) Enhanced By Exon Junction Complex (EJC) R-HSA-975957,0.743006919155899,1.3587637691322907,0.11570247933884298,0.6305790038692936,0.978,1/19,0.11%,RPS19
Reactome_2022,prerank,Cap-dependent Translation Initiation R-HSA-72737,0.743006919155899,1.3578237962275976,0.12291666666666666,0.6057628733844784,0.979,1/19,0.11%,RPS19
Reactome_2022,prerank,RAF/MAP Kinase Cascade R-HSA-5673001,0.7451454368783915,1.3557182600174245,0.10881801125703565,0.5865828448446747,0.98,5/19,8.08%,PDGFRA;EGF;IL3RA;LAMTOR2;IL2RG
Reactome_2022,prerank,Influenza Viral RNA Transcription And Replication R-HSA-168273,0.743006919155899,1.3538911066993404,0.1228813559322034,0.5695896695268031,0.981,1/19,0.11%,RPS19
Reactome_2022,prerank,Separation Of Sister Chromatids R-HSA-2467813,0.8069609999397903,1.3508048030306552,0.13580246913580246,0.5573541232363762,0.981,3/11,10.75%,SKA1;CENPO;CENPA
Reactome_2022,prerank,Regulation Of Expression Of SLITs And ROBOs R-HSA-9010553,0.7272304280815094,1.3505606028421693,0.11157894736842106,0.5374161860441701,0.981,1/21,0.11%,RPS19
Reactome_2022,prerank,Eukaryotic Translation Elongation R-HSA-156842,0.727527034920072,1.3472008085607856,0.12368972746331237,0.5287085694867532,0.984,1/20,0.11%,RPS19
Reactome_2022,prerank,Cellular Responses To Stimuli R-HSA-8953897,0.6122425449604683,1.3462148038452892,0.10224948875255624,0.5125395844257805,0.984,9/66,8.43%,RPS19;IL6;MT1M;DDX11;LAMTOR2;CEBPG;RPS24;RPL41;RPL21
Reactome_2022,prerank,Peptide Chain Elongation R-HSA-156902,0.7361073568530784,1.3455320911146054,0.1148936170212766,0.497448531702206,0.984,1/19,0.11%,RPS19
Reactome_2022,prerank,Eukaryotic Translation Termination R-HSA-72764,0.7430071758138632,1.3454601109203945,0.12,0.4035570699405548,0.984,1/18,0.11%,RPS19
Reactome_2022,prerank,GTP Hydrolysis And Joining Of 60S Ribosomal Subunit R-HSA-72706,0.7430071758138632,1.3454601109203945,0.12,0.4035570699405548,0.984,1/18,0.11%,RPS19
Reactome_2022,prerank,L13a-mediated Translational Silencing Of Ceruloplasmin Expression R-HSA-156827,0.7430071758138632,1.3454601109203945,0.12,0.4035570699405548,0.984,1/18,0.11%,RPS19
Reactome_2022,prerank,Selenocysteine Synthesis R-HSA-2408557,0.7430071758138632,1.3454601109203945,0.12,0.4035570699405548,0.984,1/18,0.11%,RPS19
Reactome_2022,prerank,Viral mRNA Translation R-HSA-192823,0.7430071758138632,1.3454601109203945,0.12,0.4035570699405548,0.984,1/18,0.11%,RPS19
Reactome_2022,prerank,Formation Of A Pool Of Free 40S Subunits R-HSA-72689,0.7430071758138632,1.3454601109203945,0.12,0.4035570699405548,0.984,1/18,0.11%,RPS19
Reactome_2022,prerank,Nonsense Mediated Decay (NMD) Independent Of Exon Junction Complex (EJC) R-HSA-975956,0.7430071758138632,1.3454601109203945,0.12,0.4035570699405548,0.984,1/18,0.11%,RPS19
Reactome_2022,prerank,Translation R-HSA-72766,0.6739209422293837,1.3450476973135206,0.11363636363636363,0.39368832411501953,0.984,1/30,0.11%,RPS19
Reactome_2022,prerank,Signaling By ROBO Receptors R-HSA-376176,0.7147779966379134,1.342070455550987,0.11387163561076605,0.3895884932330434,0.986,1/23,0.11%,RPS19
Reactome_2022,prerank,SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339,0.7320767808753751,1.3416651103902357,0.12159329140461216,0.38073230821510495,0.986,1/19,0.11%,RPS19
Reactome_2022,prerank,rRNA Processing In Nucleus And Cytosol R-HSA-8868773,0.7275984003360906,1.3358859164939094,0.11226611226611227,0.3655179362761853,0.988,1/20,0.11%,RPS19
Reactome_2022,prerank,Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,0.7275984003360906,1.3358859164939094,0.11226611226611227,0.3655179362761853,0.988,1/20,0.11%,RPS19
Reactome_2022,prerank,rRNA Processing R-HSA-72312,0.7275984003360906,1.3358859164939094,0.11226611226611227,0.3655179362761853,0.988,1/20,0.11%,RPS19
Reactome_2022,prerank,Cellular Responses To Stress R-HSA-2262752,0.6058716005985669,1.3278463048843023,0.11585365853658537,0.37197735575103685,0.988,8/64,8.43%,RPS19;IL6;DDX11;LAMTOR2;CEBPG;RPS24;RPL41;RPL21
Reactome_2022,prerank,PI3K/AKT Signaling In Cancer R-HSA-2219528,0.8224825648282849,1.3274958669543524,0.14791666666666667,0.36431531352948393,0.988,2/10,1.21%,PDGFRA;EGF
Reactome_2022,prerank,Cellular Senescence R-HSA-2559583,0.7709782609336358,1.3145663144927047,0.1328976034858388,0.38160106082376366,0.992,1/12,0.18%,IL6
Reactome_2022,prerank,Nervous System Development R-HSA-9675108,0.6212747138602053,1.3026242456253465,0.13565891472868216,0.3961846369639052,0.995,5/42,8.43%,RPS19;MYL6;RPS24;RPL41;RPL21
Reactome_2022,prerank,Antigen processing-Cross Presentation R-HSA-1236975,-0.7701584433907,-1.2983473828549095,0.14711359404096835,1.0,0.996,2/10,10.50%,TLR1;VAMP8
Reactome_2022,prerank,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,-0.7893530574710029,-1.2969792757805787,0.14128440366972478,1.0,0.996,3/10,20.18%,TLR1;IFIH1;HLA-E
Reactome_2022,prerank,Drug ADME R-HSA-9748784,0.7898779409510334,1.2968171846104508,0.1492842535787321,0.40036247274374875,0.996,3/10,10.43%,PCK1;ABCG2;IMPDH2
Reactome_2022,prerank,Axon Guidance R-HSA-422475,0.6225908974633005,1.296250048827676,0.13663366336633664,0.3930794983867304,0.997,5/41,8.43%,RPS19;MYL6;RPS24;RPL41;RPL21
Reactome_2022,prerank,Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,0.7709787716848204,1.2944962858001732,0.1575492341356674,0.3882626794664854,0.997,1/11,0.18%,IL6
Reactome_2022,prerank,Mitotic Anaphase R-HSA-68882,0.70419649662375,1.2924693014754027,0.16297786720321933,0.3767015415983218,0.997,4/18,10.75%,SKA1;TUBB8B;CENPO;CENPA
